date,outflow(m3/d),avg_temp(C)
2013-07-23,326103517.9008,17.48
2013-07-24,309809351.5776,17.79
2013-07-25,305405522.8416,17.78
2013-07-26,306946862.8992,17.69
2013-07-27,307142588.6208,17.89
2013-07-28,308879654.4,18.47
2013-07-29,324366452.12160003,18.76
2013-07-30,321014649.13920003,18.55
2013-07-31,316733148.97920007,18.28
2013-08-01,302958951.3216,17.93
2013-08-02,300414516.9408,17.5
2013-08-03,301246351.2576,17.33
2013-08-04,278493236.1216,18.03
2013-08-05,275655213.1584,18.25
2013-08-06,278297510.4,18.55
2013-08-07,269979167.232,18.78
2013-08-08,274603187.4048,19.66
2013-08-09,264107395.584,19.58
2013-08-10,260877921.1776,19.4
2013-08-11,253856260.9152,19.21
2013-08-12,270419550.1056,19.16
2013-08-13,259948224.0,19.42
2013-08-14,264914764.1856,19.64
2013-08-15,262663918.3872,19.18
2013-08-16,263593615.5648,19.09
2013-08-17,251385223.68,18.97
2013-08-18,248278077.8496,18.31
2013-08-19,257648446.77120003,18.88
2013-08-20,258920663.9616,19.2
2013-08-21,258578143.9488,19.39
2013-08-22,254174315.2128,19.32
2013-08-23,247593037.824,18.76
2013-08-24,233525251.584,18.29
2013-08-25,215175965.184,18.83
2013-08-26,220118039.6544,18.82
2013-08-27,223836828.3648,17.9
2013-08-28,216888565.24800003,17.24
2013-08-29,204606776.2176,18.2
2013-08-30,217035359.5392,18.76
2013-08-31,202649519.0016,18.43
2013-09-01,211334847.8976,18.7
2013-09-02,203701544.7552,18.59
2013-09-03,204508913.3568,18.4
2013-09-04,203383490.4576,18.13
2013-09-05,200521001.7792,18.31
2013-09-06,203677079.04,18.44
2013-09-07,197267061.6576,17.86
2013-09-08,179945335.296,17.13
2013-09-09,200374207.488,17.9
2013-09-10,191224030.0032,17.7
2013-09-11,201646424.6784,18.05
2013-09-12,204239790.4896,18.2
2013-09-13,203970667.6224,18.15
2013-09-14,199835961.7536,17.95
2013-09-15,210894465.024,17.78
2013-09-16,214760048.0256,18.29
2013-09-17,228118328.5248,17.68
2013-09-18,223323048.3456,17.1
2013-09-19,226307865.6,17.1
2013-09-20,220852011.1104,16.4
2013-09-21,211481642.1888,16.44
2013-09-22,175639369.4208,16.45
2013-09-23,187211652.7104,16.72
2013-09-24,188630664.192,16.27
2013-09-25,183223741.1328,15.7
2013-09-26,181364346.7776,15.66
2013-09-27,180899498.1888,15.51
2013-09-28,171871649.27999997,15.52
2013-09-29,157167754.44479996,15.7
2013-09-30,152470337.1264,15.01
2013-10-01,136910142.25919998,14.16
2013-10-02,140506602.39360002,13.87
2013-10-03,141362902.42560002,13.58
2013-10-04,155993400.1152,13.57
2013-10-05,148727082.7008,13.5
2013-10-06,145204019.712,13.37
2013-10-07,151100257.0752,13.15
2013-10-08,136934607.97439998,12.84
2013-10-09,155112634.368,12.71
2013-10-10,157657068.7488,12.73
2013-10-11,158464437.3504,12.58
2013-10-12,158195314.48319998,12.47
2013-10-13,173633180.7744,12.28
2013-10-14,177303038.05439997,12.15
2013-10-15,179456020.99199998,11.97
2013-10-16,183443932.5696,11.92
2013-10-17,175272383.6928,11.81
2013-10-18,154427594.3424,11.71
2013-10-19,172116306.43199998,11.6
2013-10-20,173486386.4832,11.61
2013-10-21,182587632.5376,11.59
2013-10-22,188826389.91360003,11.53
2013-10-23,181853661.0816,11.45
2013-10-24,163651168.9728,11.4
2013-10-25,190343264.256,11.3
2013-10-26,197144733.0816,11.22
2013-10-27,198881798.8608,11.09
2013-10-28,198661607.424,10.85
2013-10-29,197413855.9488,10.59
2013-10-30,195921447.3216,10.33
2013-10-31,193132355.7888,10.2
2013-11-01,194991750.144,9.94
2013-11-02,191884604.31360003,9.62
2013-11-03,177547695.20639998,9.25
2013-11-04,203946201.9072,8.87
2013-11-05,191933535.744,8.96
2013-11-06,189291238.5024,8.89
2013-11-07,191982467.1744,8.55
2013-11-08,185205464.064,8.4
2013-11-09,168886832.0256,8.0
2013-11-10,131625547.776,8.24
2013-11-11,143124433.92,8.23
2013-11-12,137497319.424,8.2
2013-11-13,132848833.53599998,8.36
2013-11-14,152054419.968,8.17
2013-11-15,141338436.71040002,8.19
2013-11-16,133974256.4352,8.17
2013-11-17,138231290.88000005,7.97
2013-11-18,131747876.352,7.82
2013-11-19,139160988.0576,7.78
2013-11-20,157069891.584,7.1
2013-11-21,180092129.5872,6.74
2013-11-22,186477681.2544,6.68
2013-11-23,175712766.5664,6.68
2013-11-24,189805018.5216,6.62
2013-11-25,193597204.3776,6.52
2013-11-26,195652324.4544,6.42
2013-11-27,188801924.1984,6.36
2013-11-28,184128972.59520003,6.22
2013-11-29,184349164.032,6.07
2013-11-30,189266772.78720003,6.25
2013-12-01,206441704.8576,6.23
2013-12-02,226968439.9104,5.74
2013-12-03,231127611.4944,5.5
2013-12-04,239764008.96,5.47
2013-12-05,252608509.44,5.23
2013-12-06,266553967.104,5.12
2013-12-07,263128766.976,4.8
2013-12-08,252755303.7312,4.66
2013-12-09,272107684.4544,4.29
2013-12-10,251287360.8192,4.2
2013-12-11,212142216.4992,4.41
2013-12-12,219604259.6352,4.16
2013-12-13,227555617.0752,4.28
2013-12-14,209181864.96,4.31
2013-12-15,214882376.6016,4.28
2013-12-16,225157976.9856,4.08
2013-12-17,235604837.376,4.12
2013-12-18,220215902.5152,4.35
2013-12-19,226870577.0496,3.88
2013-12-20,240008666.112,3.51
2013-12-21,202233601.8432,3.75
2013-12-22,191688878.592,3.5
2013-12-23,190123072.8192,3.45
2013-12-24,189168909.9264,3.37
2013-12-25,186306421.248,3.41
2013-12-26,182734426.8288,3.42
2013-12-27,186037298.38080004,3.28
2013-12-28,178844378.112,3.44
2013-12-29,183370535.424,3.3
2013-12-30,199787030.3232,3.09
2013-12-31,188141349.888,3.33
2014-01-01,176446738.02240002,3.55
2014-01-02,188557267.0464,3.39
2014-01-03,166244534.784,3.73
2014-01-04,186110695.5264,3.39
2014-01-05,210184959.2832,3.22
2014-01-06,242577566.208,2.86
2014-01-07,223543239.7824,3.05
2014-01-08,217353413.8368,3.21
2014-01-09,215273828.0448,3.31
2014-01-10,227800274.22720003,3.19
2014-01-11,214417528.0128,3.29
2014-01-12,191566550.016,3.22
2014-01-13,191468687.1552,3.18
2014-01-14,197634047.3856,3.06
2014-01-15,185303326.9248,3.32
2014-01-16,175394712.2688,3.46
2014-01-17,186379818.3936,3.36
2014-01-18,184716149.76,3.38
2014-01-19,194747092.992,3.36
2014-01-20,212019887.9232,3.25
2014-01-21,204435516.2112,3.24
2014-01-22,200080618.9056,3.28
2014-01-23,190514524.26240003,3.4
2014-01-24,196655418.7776,3.38
2014-01-25,196557555.9168,3.43
2014-01-26,190245401.3952,3.48
2014-01-27,199248784.5888,3.47
2014-01-28,188997649.92,3.56
2014-01-29,192422850.048,3.5
2014-01-30,196166104.47360003,3.43
2014-01-31,199077524.5824,3.25
2014-02-01,171871649.27999997,3.1
2014-02-02,146231579.7504,3.05
2014-02-03,155650880.1024,2.92
2014-02-04,166635986.2272,2.57
2014-02-05,146745359.7696,2.28
2014-02-06,159687723.1104,1.94
2014-02-07,146843222.6304,2.04
2014-02-08,146231579.7504,1.86
2014-02-09,139943890.944,1.76
2014-02-10,147259139.7888,1.57
2014-02-11,160348297.42080003,1.51
2014-02-12,130549056.3072,1.89
2014-02-13,131380890.624,2.11
2014-02-14,146427305.472,1.98
2014-02-15,153815951.4624,1.93
2014-02-16,121252084.5312,1.98
2014-02-17,130157604.864,1.88
2014-02-18,128958784.8192,1.96
2014-02-19,129325770.5472,1.89
2014-02-20,127050459.0336,2.0
2014-02-21,102119895.2448,2.48
2014-02-22,137130333.69599998,1.99
2014-02-23,155895537.2544,1.99
2014-02-24,162501280.3584,1.91
2014-02-25,164042620.41599998,1.75
2014-02-26,152641597.1328,1.85
2014-02-27,135540062.20799997,2.19
2014-02-28,132432916.37759998,2.3
2014-03-01,136151705.088,2.04
2014-03-02,150464148.48,1.77
2014-03-03,166244534.784,1.68
2014-03-04,166244534.784,1.83
2014-03-05,144518979.68639997,2.08
2014-03-06,149167465.5744,2.21
2014-03-07,162207691.776,2.35
2014-03-08,180067663.87199998,2.25
2014-03-09,202282533.2736,2.18
2014-03-10,190661318.5536,2.27
2014-03-11,207004416.3072,2.2
2014-03-12,208912742.0928,2.37
2014-03-13,201988944.6912,2.61
2014-03-14,219359602.48319995,2.7
2014-03-15,225720688.4352,2.87
2014-03-16,217622536.704,3.11
2014-03-17,217084290.9696,3.47
2014-03-18,219041548.1856,3.6
2014-03-19,218601165.312,3.63
2014-03-20,201059247.5136,3.69
2014-03-21,209842439.2704,3.73
2014-03-22,207860716.3392,3.74
2014-03-23,191860138.5984,3.87
2014-03-24,195138544.4352,3.85
2014-03-25,187211652.7104,3.9
2014-03-26,196924541.6448,4.01
2014-03-27,199615770.31680003,4.04
2014-03-28,202160204.6976,4.2
2014-03-29,205609870.5408,4.4
2014-03-30,178110406.65600002,4.55
2014-03-31,188043487.0272,4.67
2014-04-01,180410183.8848,4.8
2014-04-02,173364057.9072,5.03
2014-04-03,172312032.1536,5.13
2014-04-04,186673406.976,5.3
2014-04-05,182979083.98080003,5.29
2014-04-06,178355063.808,5.41
2014-04-07,191958001.4592,5.68
2014-04-08,191909070.0288,5.76
2014-04-09,195016215.8592,5.86
2014-04-10,208521290.6496,6.08
2014-04-11,214123939.4304,6.21
2014-04-12,217231085.26080003,6.31
2014-04-13,218038453.8624,6.39
2014-04-14,236877054.5664,6.69
2014-04-15,240620308.992,6.77
2014-04-16,233574183.0144,6.84
2014-04-17,240449048.9856,6.69
2014-04-18,242161649.04960003,6.73
2014-04-19,240082063.2576,6.72
2014-04-20,253954123.776,6.9
2014-04-21,253024426.59840003,6.76
2014-04-22,261587426.9184,6.58
2014-04-23,252192592.2816,6.52
2014-04-24,254443438.08,6.53
2014-04-25,258211158.2208,6.32
2014-04-26,268511224.32000005,6.35
2014-04-27,280328164.7616,6.26
2014-04-28,282163093.40159994,6.38
2014-04-29,284927719.2192,6.49
2014-04-30,290114450.8416,6.7
2014-05-01,291557928.0384,7.07
2014-05-02,291949379.4816,7.39
2014-05-03,321308237.72160006,7.75
2014-05-04,324586643.5584,7.75
2014-05-05,330605209.4976,7.87
2014-05-06,338752292.6592,8.11
2014-05-07,348440715.8784,8.55
2014-05-08,354336953.2416001,8.65
2014-05-09,356783524.7616,8.59
2014-05-10,357517496.2176,8.53
2014-05-11,362508502.1184,8.65
2014-05-12,361285216.3584,8.63
2014-05-13,358422727.68,8.84
2014-05-14,361798996.3776,9.13
2014-05-15,371169365.2992,9.55
2014-05-16,381469431.3984,9.85
2014-05-17,394313931.8784,9.94
2014-05-18,413568449.7408,10.04
2014-05-19,421519807.1808,10.51
2014-05-20,420198658.56,10.72
2014-05-21,437740576.3584,10.57
2014-05-22,451808362.5984,10.38
2014-05-23,471478797.6192,10.44
2014-05-24,489510029.72160006,10.63
2014-05-25,504409650.2784,10.68
2014-05-26,522954662.4,10.84
2014-05-27,526942573.9776,11.17
2014-05-28,538245734.4,11.52
2014-05-29,527040436.8384,11.42
2014-05-30,530710294.1184,10.82
2014-05-31,526624519.6799999,10.72
2014-06-01,518379573.6576001,10.93
2014-06-02,501253573.0176,11.4
2014-06-03,505314881.7408,11.97
2014-06-04,515419222.1184,12.35
2014-06-05,510012299.0592,12.63
2014-06-06,501547161.6,12.78
2014-06-07,503186364.5184,12.85
2014-06-08,489314304.0,13.15
2014-06-09,,13.34
2014-06-10,450487213.9776,13.19
2014-06-11,420100795.6992001,13.02
2014-06-12,392992783.2576,12.94
2014-06-13,377090068.3776,12.82
2014-06-14,372906431.0784,12.61
2014-06-15,377701711.2576,12.53
2014-06-16,381249239.9616,12.43
2014-06-17,388295365.9392,12.29
2014-06-18,400210169.2416001,12.33
2014-06-19,425703444.48,12.38
2014-06-20,424480158.72,12.4
2014-06-21,420810301.44,12.53
2014-06-22,414082229.76,13.12
2014-06-23,420810301.44,13.77
2014-06-24,420712438.5792,13.96
2014-06-25,412761081.1392,14.02
2014-06-26,398179514.88000005,14.34
2014-06-27,377579382.6816,14.42
2014-06-28,399598526.3616,14.23
2014-06-29,427440510.2592,13.9
2014-06-30,442315665.1008,14.12
2014-07-01,450682939.6992,14.43
2014-07-02,431403956.1216,14.68
2014-07-03,418559455.6416001,15.05
2014-07-04,411121878.2208,15.19
2014-07-05,418681784.2175999,15.21
2014-07-06,424896075.8784,15.63
2014-07-07,439869093.5808,16.53
2014-07-08,446695028.1216,17.03
2014-07-09,438865999.2576,17.04
2014-07-10,446083385.2416,17.48
2014-07-11,416333075.5584,18.22
2014-07-12,406742515.2000001,18.47
2014-07-13,384919097.2416,17.93
2014-07-14,375744454.0416,17.82
2014-07-15,366178359.3984,18.26
2014-07-16,362190447.8208,18.73
2014-07-17,341492452.7616,18.16
2014-07-18,335180298.23999995,18.21
2014-07-19,337113089.7408,18.65
2014-07-20,328158637.9776,18.0
2014-07-21,339168209.81759995,17.95
2014-07-22,351890381.72160006,17.94
2014-07-23,369138710.9376,17.55
2014-07-24,363511596.4416,16.8
2014-07-25,360159793.4592,15.46
2014-07-26,345896281.4976,15.41
2014-07-27,345162310.04160005,16.75
2014-07-28,350789424.5376,17.06
2014-07-29,346189870.08000004,17.17
2014-07-30,334764381.0816,17.52
2014-07-31,332219946.7008,17.6
2014-08-01,324586643.5584,17.44
2014-08-02,313968523.1616,17.46
2014-08-03,308072285.7984,17.41
2014-08-04,308170148.6592,17.43
2014-08-05,310616720.1792,17.44
2014-08-06,304402428.5184,17.69
2014-08-07,300023065.4976,17.55
2014-08-08,297258439.68,17.15
2014-08-09,283190653.43999994,17.4
2014-08-10,260682195.456,18.28
2014-08-11,263887204.1472,18.6
2014-08-12,261122578.3296,18.51
2014-08-13,252681906.5856,18.08
2014-08-14,255079546.6752,17.28
2014-08-15,254761492.3776,17.07
2014-08-16,252755303.7312,17.38
2014-08-17,250064075.0592,17.47
2014-08-18,257354858.1888,18.46
2014-08-19,255911380.992,19.01
2014-08-20,251580949.40160003,18.82
2014-08-21,238173737.472,18.99
2014-08-22,254859355.2384,18.87
2014-08-23,244485891.9936,18.39
2014-08-24,221121133.9776,18.82
2014-08-25,228681039.9744,18.6
2014-08-26,217010893.82400003,17.95
2014-08-27,211383779.328,18.12
2014-08-28,197780841.6768,17.55
2014-08-29,201401767.5264,17.89
2014-08-30,205316281.9584,18.5
2014-08-31,191199564.288,18.26
2014-09-01,195065147.2896,18.15
2014-09-02,203138833.3056,18.28
2014-09-03,196851144.4992,17.82
2014-09-04,203823873.3312,17.92
2014-09-05,202502724.7104,18.13
2014-09-06,181119689.6256,17.92
2014-09-07,159100545.9456,17.94
2014-09-08,157852794.47039998,18.01
2014-09-09,154819045.7856,17.75
2014-09-10,159100545.9456,17.4
2014-09-11,160103640.2688,17.1
2014-09-12,157559205.888,16.98
2014-09-13,154525457.2032,16.8
2014-09-14,154500991.488,16.68
2014-09-15,157901725.9008,16.7
2014-09-16,167100834.81599998,16.77
2014-09-17,166293466.21440002,16.67
2014-09-18,168324120.57599998,16.56
2014-09-19,168030531.9936,16.55
2014-09-20,175639369.4208,16.38
2014-09-21,187700967.01440004,16.25
2014-09-22,187431844.1472,16.3
2014-09-23,191737810.0224,16.38
2014-09-24,184006644.0192,16.22
2014-09-25,185768175.5136,15.97
2014-09-26,178868843.82719997,15.53
2014-09-27,178403995.23839998,15.4
2014-09-28,186404284.1088,15.53
2014-09-29,198514813.1328,15.72
2014-09-30,195236407.296,15.55
2014-10-01,202943107.584,15.45
2014-10-02,210160493.568,15.51
2014-10-03,218796891.03360003,15.37
2014-10-04,204606776.2176,15.34
2014-10-05,171039814.96319997,15.22
2014-10-06,192740904.3456,15.21
2014-10-07,186918064.128,15.11
2014-10-08,187040392.704,15.0
2014-10-09,188288144.1792,14.92
2014-10-10,194869421.568,14.88
2014-10-11,187382912.71680003,14.87
2014-10-12,169694200.62719998,14.82
2014-10-13,171578060.69759998,14.76
2014-10-14,162060897.48479998,14.61
2014-10-15,168079463.424,14.3
2014-10-16,168642174.8736,14.12
2014-10-17,168837900.5952,13.95
2014-10-18,158586765.9264,13.81
2014-10-19,159198408.8064,13.82
2014-10-20,164727660.4416,13.48
2014-10-21,164360674.7136,13.48
2014-10-22,161498186.03520003,13.38
2014-10-23,167761409.1264,13.27
2014-10-24,168470914.86720002,12.89
2014-10-25,162256623.2064,12.4
2014-10-26,169596337.76639998,12.38
2014-10-27,182342975.3856,12.21
2014-10-28,200472070.3488,11.83
2014-10-29,196288433.0496,11.63
2014-10-30,198245690.26560003,11.12
2014-10-31,196043775.8976,10.98
2014-11-01,188630664.192,11.14
2014-11-02,151883159.9616,10.93
2014-11-03,152445871.4112,10.73
2014-11-04,160862077.44,10.72
2014-11-05,177009449.47199997,10.74
2014-11-06,189144444.21120003,10.61
2014-11-07,188948718.48960003,10.34
2014-11-08,163626703.25759998,10.08
2014-11-09,155968934.4,10.07
2014-11-10,164580866.15039998,9.62
2014-11-11,153546828.5952,9.25
2014-11-12,167639080.5504,8.84
2014-11-13,161229063.168,8.45
2014-11-14,161840706.048,8.17
2014-11-15,198637141.7088,8.08
2014-11-16,219775519.6416,8.04
2014-11-17,257305926.7584,7.88
2014-11-18,265110489.9072,7.68
2014-11-19,249550295.04,7.57
2014-11-20,254981683.8144,7.49
2014-11-21,256302832.4352,7.37
2014-11-22,247837694.976,7.15
2014-11-23,230148982.88639995,6.65
2014-11-24,,6.76
2014-11-25,,6.26
2014-11-26,268927141.4784,5.86
2014-11-27,257330392.47360003,6.27
2014-11-28,248008954.98240003,6.15
2014-11-29,228436382.8224,5.53
2014-11-30,157216685.8752,4.94
2014-12-01,262933041.2544,4.98
2014-12-02,294738471.0144,5.2
2014-12-03,300414516.9408,5.2
2014-12-04,300830434.0992,5.18
2014-12-05,303692922.7776,5.22
2014-12-06,277074224.64,5.27
2014-12-07,227580082.7904,5.32
2014-12-08,226748248.4736,5.13
2014-12-09,238100340.3264,5.18
2014-12-10,240840500.4288,5.17
2014-12-11,253709466.624,5.02
2014-12-12,249183309.312,5.09
2014-12-13,243556194.816,5.13
2014-12-14,269979167.232,5.05
2014-12-15,265966789.9392,4.87
2014-12-16,271055658.70080006,4.8
2014-12-17,265819995.648,4.92
2014-12-18,278664496.128,4.9
2014-12-19,289184753.664,4.93
2014-12-20,275557350.2976,4.93
2014-12-21,250161937.92,4.87
2014-12-22,242479703.3472,4.89
2014-12-23,247054792.0896,4.8
2014-12-24,243262606.2336,4.75
2014-12-25,235555905.9456,4.62
2014-12-26,242650963.3536,4.38
2014-12-27,260070552.576,4.3
2014-12-28,276340253.184,4.36
2014-12-29,290946285.1584,4.23
2014-12-30,275435021.7216,3.91
2014-12-31,272327875.89119995,3.67
2015-01-01,250210869.3504,3.55
2015-01-02,261049181.184,3.33
2015-01-03,249550295.04,3.24
2015-01-04,264156327.0144,3.01
2015-01-05,266333775.6672,2.78
2015-01-06,269367524.352,2.71
2015-01-07,275043570.27839994,2.63
2015-01-08,265330681.34400004,2.7
2015-01-09,264156327.0144,2.74
2015-01-10,249476897.8944,3.02
2015-01-11,243311537.664,3.14
2015-01-12,245366657.7408,3.15
2015-01-13,257061269.6064,3.2
2015-01-14,269905770.0864,3.17
2015-01-15,271324781.568,3.16
2015-01-16,266969884.26240003,3.18
2015-01-17,265697667.072,3.25
2015-01-18,243017949.0816,3.36
2015-01-19,242455237.632,3.37
2015-01-20,242944551.936,3.38
2015-01-21,244290166.272,3.28
2015-01-22,251703277.9776,3.22
2015-01-23,256890009.6,3.16
2015-01-24,255275272.3968,3.31
2015-01-25,246394217.7792,3.51
2015-01-26,256474092.4416,3.54
2015-01-27,261709755.4944,3.58
2015-01-28,264865832.7552,3.65
2015-01-29,263569149.84960005,3.73
2015-01-30,253122289.4592,3.77
2015-01-31,240057597.5424,3.76
2015-02-01,236412205.9776,3.73
2015-02-02,240033131.8272,3.73
2015-02-03,246516546.3552,3.71
2015-02-04,251434155.1104,3.66
2015-02-05,243556194.816,3.63
2015-02-06,245709177.7536,3.62
2015-02-07,245268794.88,3.57
2015-02-08,235604837.376,3.51
2015-02-09,241207486.1568,3.66
2015-02-10,279227207.57759994,3.9
2015-02-11,290530368.0,4.06
2015-02-12,293074802.3808,4.13
2015-02-13,290628230.8608,4.15
2015-02-14,285637224.96000004,4.25
2015-02-15,279618659.0208,4.34
2015-02-16,277685867.52000004,4.25
2015-02-17,272499135.8976,4.14
2015-02-18,267483664.2816,4.05
2015-02-19,271667301.58080006,3.96
2015-02-20,256523023.87199995,3.98
2015-02-21,251409689.3952,3.9
2015-02-22,251850072.2688,3.81
2015-02-23,241231951.872,3.73
2015-02-24,247715366.4,3.67
2015-02-25,233720977.3056,3.66
2015-02-26,241843594.752,3.71
2015-02-27,238149271.7568,3.75
2015-02-28,236656863.1296,3.69
2015-03-01,252804235.1616,3.63
2015-03-02,252755303.7312,3.65
2015-03-03,242773291.9296,3.65
2015-03-04,237757820.3136,3.56
2015-03-05,238051408.896,3.56
2015-03-06,231103145.7792,3.55
2015-03-07,228265122.816,3.56
2015-03-08,212166682.2144,3.65
2015-03-09,203187764.736,3.85
2015-03-10,211065725.0304,3.95
2015-03-11,214368596.5824,4.12
2015-03-12,197291527.3728,4.33
2015-03-13,202135738.9824,4.5
2015-03-14,210600876.4416,4.65
2015-03-15,209108467.8144,4.67
2015-03-16,242822223.36,4.71
2015-03-17,242895620.5056,4.79
2015-03-18,245635780.608,5.03
2015-03-19,242602031.9232,4.99
2015-03-20,255079546.6752,4.99
2015-03-21,255152943.8208,5.07
2015-03-22,266872021.4016,5.0
2015-03-23,271667301.58080006,5.08
2015-03-24,267703855.7184,5.18
2015-03-25,266994349.9776,5.26
2015-03-26,264131861.2992,5.32
2015-03-27,273918147.3792,5.5
2015-03-28,278297510.4,5.53
2015-03-29,281967367.67999995,5.49
2015-03-30,278199647.53919995,5.59
2015-03-31,274945707.4176,5.81
2015-04-01,261978878.3616,5.91
2015-04-02,240693706.1376,6.12
2015-04-03,234699605.9136,6.14
2015-04-04,236925985.9968,6.03
2015-04-05,234846400.2048,6.11
2015-04-06,232987005.8496,6.19
2015-04-07,222001899.7248,6.1
2015-04-08,227139699.9168,6.22
2015-04-09,229610737.152,6.4
2015-04-10,228876765.696,6.5
2015-04-11,226063208.448,6.62
2015-04-12,222148694.016,6.69
2015-04-13,217549139.5584,6.78
2015-04-14,211726299.3408,6.78
2015-04-15,204631241.9328,6.7
2015-04-16,207102279.168,6.8
2015-04-17,195138544.4352,6.95
2015-04-18,186453215.5392,7.03
2015-04-19,187260584.14080003,7.18
2015-04-20,201817684.6848,7.56
2015-04-21,201059247.5136,7.94
2015-04-22,198465881.70240003,8.2
2015-04-23,202037876.1216,8.25
2015-04-24,209255262.1056,8.43
2015-04-25,203138833.3056,8.43
2015-04-26,201108178.944,8.63
2015-04-27,202013410.4064,8.84
2015-04-28,197169198.7968,8.88
